unique_ID,Transacted_amount,Orig_OLD_acc_balance,Orig_NEW_acc_balance,Dest_OLD_acc_balance,Dest_NEW_acc_balance,latitude,longitude,total_hrs_from_first_trans,transaction_type,SAR_Fraud
8bd19298-a9d2-462b-a092-c7572258633a,108213.6,108213.6,0.0,3191417.38,3299630.98,39.45621,-77.96389,322.0,3,0
69529318-8025-40dd-99c4-236f9dd0e414,365114.84,365114.84,0.0,0.0,0.0,41.80753,-87.65644,322.0,4,0
7b90a3c2-d759-4dc5-8ff1-e6848b88ff93,2274766.1,2274766.1,0.0,0.0,0.0,40.65538,-74.38987,322.0,4,0
72c930b5-400b-4fdc-aecf-5138b2ec5bc0,2274766.1,2274766.1,0.0,0.0,2274766.1,43.16547,-77.70066,322.0,3,0
d86db7ca-9a9f-44f8-8545-52e0e8aa80ee,135845.3,135845.3,0.0,0.0,0.0,35.61452,-88.81395,322.0,4,0
f390b754-07dc-4b02-8f26-41f81965e0b4,135845.3,135845.3,0.0,448088.56,583933.86,36.91023,-121.75689,322.0,3,0
cc6c881d-6a55-4605-8965-d6d81ef20614,9208368.83,9208368.83,0.0,0.0,0.0,37.95143,-91.77127,322.0,4,0
4ccffef3-89cc-4c68-8038-e67fef40389d,9208368.83,9208368.83,0.0,115423.33,9323792.17,40.65538,-74.38987,322.0,3,0
567aa832-5feb-4b07-92e3-f1e6a5afebfd,7596886.83,7596886.83,0.0,0.0,0.0,40.60538,-73.75513,323.0,4,0
bc87ab27-6065-4037-9f96-d506ab64469b,7596886.83,7596886.83,0.0,1022130.96,8619017.79,40.65995,-111.99633,323.0,3,0
499a8cdd-6722-4af2-9877-f220e5fa9dba,25761.04,25761.04,0.0,0.0,0.0,35.25064,-91.73625,323.0,4,0
cfd97b85-d539-4461-bf3e-683e30f1bf4e,25761.04,25761.04,0.0,896426.99,922188.03,33.50921,-111.89903,323.0,3,0
ba56836a-b998-40d1-b857-a68378197800,235458.67,235458.67,0.0,0.0,0.0,37.52487,-77.55777,323.0,4,0
e4545190-6b1d-4818-b0ef-adc870990f6f,235458.67,235458.67,0.0,0.0,235458.67,41.6764,-91.58045,323.0,3,0
dd33117f-db98-407c-b9ed-bcc297bc3fd6,334790.89,334790.89,0.0,0.0,0.0,41.80753,-87.65644,323.0,4,0
5105eb31-262d-44bb-a822-1802d468fbe3,334790.89,334790.89,0.0,307317.47,642108.36,38.91817,-78.19444,323.0,3,0
191c24c0-fa23-491a-9714-e25c30d77f9f,753723.54,753723.54,0.0,0.0,0.0,41.66394,-83.55521,323.0,4,0
d3910ccf-ff85-43c9-86cc-fbf7ce40c3b4,753723.54,753723.54,0.0,0.0,753723.54,38.17492,-122.2608,323.0,3,0
894e8767-782e-4386-bc37-092601d2a63d,362837.15,362837.15,0.0,0.0,0.0,33.72255,-116.37697,324.0,4,0
66fa3547-0f7c-4394-9974-4b00d85d855f,362837.15,362837.15,0.0,137964.62,500801.77,32.35126,-95.30106,324.0,3,0
60bf52ba-e639-4990-a937-95b82216f7b3,378527.71,378527.71,0.0,0.0,0.0,26.2173,-80.22588,324.0,4,0
9cd23dcc-3ec5-4584-b4fa-33183ea9da28,378527.71,378527.71,0.0,419294.74,797822.46,42.7392,-84.62081,324.0,3,0
6cf40166-480c-4dbd-86e5-e0b8d301ed57,21580.37,21580.37,0.0,0.0,0.0,38.06084,-97.92977,324.0,4,0
080b8bf5-c2e5-431d-a770-b08b3a6c3da8,21580.37,21580.37,0.0,0.0,21580.37,41.50343,-74.01042,324.0,3,0
31b7313d-0274-44ab-b403-a92764cbca2e,450458.78,450458.78,0.0,0.0,0.0,41.50343,-74.01042,324.0,4,0
747ac902-ff78-4dcb-87c3-c5eab989b26d,450458.78,450458.78,0.0,24817.29,475276.07,33.92946,-116.97725,324.0,3,0
04f5b682-15d8-4a93-b59a-e5ee2cf29ccf,10211.81,10211.81,0.0,0.0,0.0,41.8542,-87.66561,324.0,4,0
bb831c57-a2fb-4f68-9544-948d5f36cdfe,10211.81,10211.81,0.0,1975715.1,1985926.91,42.58342,-71.8023,324.0,3,0
8322e5aa-3b22-46a4-b44c-67716ae42762,30846.84,30846.84,0.0,0.0,0.0,33.72255,-116.37697,325.0,4,0
b8ab9c51-ccc1-4185-bb0d-e2015d82c7ba,30846.84,30846.84,0.0,851418.16,882265.0,39.72943,-104.83192,325.0,3,0
d9bf126b-0ea5-4442-9f9a-4c70abcae80c,107834.85,107834.85,0.0,0.0,0.0,47.4943,-122.24092,325.0,4,0
f4bcb47a-da79-4a2c-afde-28c80f45db7c,107834.85,107834.85,0.0,0.0,107834.85,36.91023,-121.75689,325.0,3,0
46bce1e2-f7a2-4471-9908-ea1bf160af33,269187.87,269187.87,0.0,0.0,0.0,45.53929,-122.38731,325.0,4,0
c22d9311-a877-4dfd-b807-cbfd2cc0514d,269187.87,269187.87,0.0,0.0,269187.87,41.14676,-73.49484,325.0,3,0
de83e394-961f-45bd-92ce-903ce616e8c9,441873.49,441873.49,0.0,0.0,0.0,40.57788,-73.95958,325.0,4,0
130b1ac2-d5e3-4de2-b5e1-97a3daed52c9,441873.49,441873.49,0.0,0.0,441873.49,41.85059,-87.882,325.0,3,0
0287398f-8a3d-410f-a772-354e4c863c7a,1445166.74,1445166.74,0.0,0.0,0.0,44.99012,-123.02621,325.0,4,0
b44ed880-795a-49e2-a74d-4496fbdd1df6,1445166.74,1445166.74,0.0,11066539.39,12511706.13,42.16808,-88.42814,325.0,3,0
d7a8b09e-f586-427e-9565-e9a8a5bd5706,6546019.0,6546019.0,0.0,0.0,0.0,32.52515,-93.75018,326.0,4,0
24e95ca0-7aee-4a92-b6ce-85de7fe5cb7f,6546019.0,6546019.0,0.0,1342360.08,14782044.54,42.4251,-71.06616,326.0,3,0
8f64562c-a762-44f7-9323-64df1e1085a3,424962.9,424962.9,0.0,0.0,0.0,38.06084,-97.92977,326.0,4,0
bea4a666-1bac-474e-913d-94e15b1e23d0,424962.9,424962.9,0.0,322327.23,747290.13,33.7207,-116.21677,326.0,3,0
e1abf06f-580c-496b-9b74-a2bfbf25209e,618381.01,618381.01,0.0,0.0,0.0,40.64621,-73.97069,326.0,4,0
6f469986-fc27-43f7-a9c7-68777f2808ed,618381.01,618381.01,0.0,856512.38,1474893.39,40.24537,-75.64963,326.0,3,0
d6811e23-d1f4-433d-86c0-51d55dfe3238,15177.97,15177.97,0.0,0.0,0.0,40.2737,-76.88442,326.0,4,0
71dc0328-4233-4cfb-8521-abbb3ca2b7a8,15177.97,15177.97,0.0,796115.69,811293.67,37.95143,-91.77127,326.0,3,0
6c1e37b7-a67f-4351-b8ae-281210376d5c,478078.24,478078.24,0.0,0.0,0.0,27.71809,-82.35176,326.0,4,0
d1563b4e-0af6-4f56-9d08-6c6b9217ed67,478078.24,478078.24,0.0,0.0,478078.24,34.09611,-118.10583,326.0,3,0
8959994d-540a-4cad-b351-c6db243d5382,829645.3,829645.3,0.0,0.0,0.0,33.95015,-118.03917,326.0,4,0
0a9366fe-e467-49f4-8cbb-765eb36d17e7,829645.3,829645.3,0.0,0.0,829645.3,33.35283,-111.78903,326.0,3,0
c17a8c2e-a326-43d9-b60a-3f16a87a5bd7,120214.74,120214.74,0.0,1512381.47,1632596.21,41.80753,-87.65644,326.0,3,0
f7bc332a-f3de-427c-9b87-55259ee557f8,634385.97,634385.97,0.0,0.0,0.0,33.72255,-116.37697,327.0,4,0
dce45b01-e7f7-4c4f-9ad0-633fe1ca3aba,634385.97,634385.97,0.0,463366.45,1097752.42,41.0051,-73.78458,327.0,3,0
b941338a-ee7d-40a0-8813-ff3aa6ea44e4,185238.61,185238.61,0.0,0.0,0.0,38.70734,-77.02303,327.0,4,0
d61318f5-11a8-44bf-8ff0-bb391b4695d1,185238.61,185238.61,0.0,37287.36,222525.97,40.67705,-73.89125,327.0,3,0
00cb4f63-17bd-44c4-bbb2-a56902f002e0,1076518.28,1076518.28,0.0,0.0,0.0,28.54944,-81.77285,327.0,4,0
5a1416e9-c608-4845-88d9-e858f0a8d95b,1076518.28,1076518.28,0.0,2451179.2,3527697.48,25.67927,-80.31727,327.0,3,0
93979f0f-e347-4279-8f22-c05a1f75d418,415785.89,415785.89,0.0,0.0,0.0,43.1009,-75.23266,327.0,4,0
429b2b3a-596a-4f4f-829b-ebb20be2be44,415785.89,415785.89,0.0,2903051.84,3318837.73,34.09611,-118.10583,327.0,3,0
76a8afbb-59b4-4f21-b7a4-8bac363df30e,146729.67,146729.67,0.0,0.0,0.0,36.61033,-88.31476,327.0,4,0
b4978ff6-5c1a-4b4c-b71c-0db8a43d4a46,146729.67,146729.67,0.0,0.0,146729.67,39.32011,-76.51552,327.0,3,0
0dd13e36-029a-4db6-8e3a-5dbd841f949f,975389.94,975389.94,0.0,0.0,0.0,41.75338,-86.11084,328.0,4,0
d5702469-4e86-4184-93c1-67cac0e25a29,364375.51,364375.51,0.0,0.0,0.0,32.9156,-117.14392,328.0,4,0
6aa6ec45-15e4-4aac-ad3a-287dadadd85a,364375.51,364375.51,0.0,1167810.86,1532186.38,29.65163,-82.32483,328.0,3,0
e84f2221-b968-4bbc-8058-02691e081fe5,43814.15,43814.15,0.0,0.0,0.0,30.17746,-81.38758,328.0,4,0
08942204-b47e-4a0a-8247-cafc0587ead4,43814.15,43814.15,0.0,4177401.35,4221215.5,33.08014,-83.2321,328.0,3,0
56209f4a-2187-47b3-afc5-5f328c337bcd,474467.2,474467.2,0.0,0.0,0.0,42.97086,-82.42491,328.0,4,0
ba96ab48-8330-4a61-863a-af2f64ea6ae2,474467.2,474467.2,0.0,121181.01,295538.25,41.16704,-73.20483,328.0,3,0
4520eae8-2b56-4d79-a780-c8fba94ede40,6391.6,6391.6,0.0,0.0,0.0,33.45122,-86.99666,328.0,4,0
8f91539d-1c72-400e-9aae-0e8ceb26ccc6,6391.6,6391.6,0.0,2954292.05,2960683.65,33.76446,-117.79394,328.0,3,0
4752499f-1199-46b1-bbb3-66e69db5959c,2299330.46,2299330.46,0.0,0.0,0.0,27.09978,-82.45426,328.0,4,0
6e1f69de-aa40-4034-8033-3fcd0330cc2f,342120.59,342120.59,0.0,0.0,0.0,31.76212,-95.63079,328.0,4,0
9c301cc1-ab2d-4b65-83f4-7d9636b6789d,342120.59,342120.59,0.0,136141.99,487983.3,33.35283,-111.78903,328.0,3,0
cd563d71-74cf-4675-aff3-40bc305f2a9a,337810.17,337810.17,0.0,0.0,0.0,47.4943,-122.24092,328.0,4,0
f948d67e-4c9b-4fc0-b985-64878f17dbf8,337810.17,337810.17,0.0,2016352.07,2354162.24,41.9001,-71.08977,328.0,3,0
dafbb6f7-873d-4122-b636-be580ca24930,2137134.15,2137134.15,0.0,0.0,0.0,42.35843,-71.05977,328.0,4,0
d47401e7-9d7d-41e6-897a-5ae806fa5e54,2137134.15,2137134.15,0.0,237525.08,2374659.23,34.09668,-117.71978,328.0,3,0
2bef9b6a-4ded-40c1-8b45-fd1a4b2f58ce,3551022.86,3551022.86,0.0,0.0,0.0,41.48199,-81.79819,329.0,4,0
d0787d4f-7b82-4a18-954b-6439a84be49b,3551022.86,3551022.86,0.0,196995.31,3748018.17,30.5427,-97.54667,329.0,3,0
8c56d7a1-9ce7-4dd8-91b2-2290a23dd5eb,338062.05,338062.05,0.0,0.0,0.0,39.45621,-77.96389,329.0,4,0
e5a385df-242d-4f36-9ef7-daa8a55c9efa,338062.05,338062.05,0.0,237575.75,575637.8,33.41012,-91.06177,329.0,3,0
595a345b-e39f-4291-89e9-a7b48e963a3e,84312.29,84312.29,0.0,0.0,0.0,47.64995,-117.23991,329.0,4,0
962eda22-b57b-47ac-9af7-ad872792e201,84312.29,84312.29,0.0,121545.95,205858.24,35.88264,-80.08199,329.0,3,0
b6cfb101-0745-42bb-85ca-f5fee7f3e3d0,1031608.37,1031608.37,0.0,0.0,0.0,34.95303,-120.43572,330.0,4,0
80fca817-4f1e-47ce-b3d4-00e69051da0f,1031608.37,1031608.37,0.0,0.0,1031608.37,33.93113,-117.54866,330.0,3,0
074ae3cf-6ae8-40ab-b33e-a60648c769ed,61756.82,61756.82,0.0,0.0,0.0,44.73941,-93.12577,330.0,4,0
269a90da-4f09-4fe6-8c59-749655e60533,61756.82,61756.82,0.0,191770.49,253527.31,37.95143,-91.77127,330.0,3,0
16d5e98c-fe3b-4508-b5d2-7260447bb182,19692.68,19692.68,0.0,0.0,0.0,38.96372,-76.99081,330.0,4,0
bddcfa69-430b-4007-a6f6-9e2b6560defb,19692.68,19692.68,0.0,0.0,19692.68,32.9156,-117.14392,330.0,3,0
735c79d0-d732-4e5d-b9c2-34b899acbcc7,9198459.96,9198459.96,0.0,0.0,0.0,39.09112,-94.41551,330.0,4,0
ebbde903-7931-4ac6-97bf-56d7f12361f7,9198459.96,9198459.96,0.0,258747.84,15173859.31,26.18924,-98.15529,330.0,3,0
d1ac9e0d-8e25-4f2c-aa87-be1b82ca2e3e,40388.58,40388.58,0.0,0.0,0.0,39.09112,-94.41551,330.0,4,0
1699647b-8881-49e1-a9e6-8d0088351547,40388.58,40388.58,0.0,6981191.23,7021579.81,36.91023,-121.75689,330.0,3,0
5c457a7f-591a-449d-9ee0-75f16deb4b29,420330.71,420330.71,0.0,0.0,0.0,39.72943,-104.83192,331.0,4,0
9c5fab2a-aed9-46b2-802f-a2299413418a,420330.71,420330.71,0.0,99227.28,519557.99,34.77453,-96.67834,331.0,3,0
552a5b78-97bd-4f79-ad33-10cab7d7aeab,161859.16,161859.16,0.0,0.0,0.0,34.25807,-88.70464,331.0,4,0
63241b4b-243c-4a31-b975-9242eadc9bd0,398219.08,398219.08,0.0,0.0,0.0,42.97086,-82.42491,331.0,4,0
230ed3b7-ffcb-4418-94fc-bd78a3f6abab,398219.08,398219.08,0.0,0.0,398219.08,47.4943,-122.24092,331.0,3,0
26aeb30e-7e80-4509-86a6-332df8e212d9,19226.25,19226.25,0.0,0.0,0.0,33.50921,-111.89903,332.0,4,0
44ce6d19-75e6-41ec-b917-40fead78aaa1,19226.25,19226.25,0.0,0.0,19226.25,43.61062,-72.97261,332.0,3,0
1bee655d-6484-4ac5-b6ac-c544a1d3ba35,282018.0,282018.0,0.0,0.0,0.0,41.6764,-91.58045,332.0,4,0
53d7dd62-d6a1-4aa4-82d9-5e1212be8d02,282018.0,282018.0,0.0,2255136.89,2537154.89,35.61452,-88.81395,332.0,3,0
eb17ae02-802f-4c8b-aac2-34daf0a97e3f,301579.42,301579.42,0.0,0.0,0.0,41.14676,-73.49484,332.0,4,0
fceccd96-fe08-4a55-bb6e-504852371b01,301579.42,301579.42,0.0,125555.26,427134.68,33.95015,-118.03917,332.0,3,0
4132bef9-e4de-4efc-a563-2086fdd65405,2070939.88,2070939.88,0.0,22160714.25,24231654.14,41.72059,-87.70172,333.0,3,0
46573bf9-ce13-4cd4-8984-ef128999c9a4,17207.65,17207.65,0.0,0.0,0.0,34.21639,-119.0376,333.0,4,0
7ecc9f3f-4602-4f3e-884e-56e3a7831fc0,17207.65,17207.65,0.0,0.0,17207.65,41.9001,-71.08977,333.0,3,0
09b7f2b1-6743-4128-842d-b26da71ef366,613386.47,613386.47,0.0,0.0,0.0,41.6764,-91.58045,333.0,4,0
36c614e3-d927-470b-97a4-fbca6202dd12,613386.47,613386.47,0.0,11220969.14,11834355.61,47.38093,-122.23484,333.0,3,0
dcc0227b-b8ed-4635-ac29-dd4f378b4039,1861928.35,1861928.35,0.0,0.0,0.0,26.68451,-80.66756,333.0,4,0
83212af1-f98a-4a91-8a00-05eb894007d1,1861928.35,1861928.35,0.0,554516.48,2416444.82,40.64621,-73.97069,333.0,3,0
c1b19913-8621-4d4a-8a6e-431770c4e69e,554501.15,554501.15,0.0,0.0,0.0,39.32011,-76.51552,334.0,4,0
9473ddce-da0b-4d3f-a03b-a843460525c0,972142.03,972142.03,0.0,0.0,0.0,36.20829,-115.98391,334.0,4,0
1d10261a-3e37-4acf-b39a-f928bdeea60c,972142.03,972142.03,0.0,0.0,972142.03,40.81,-73.9625,334.0,3,0
65e2fc92-e1f4-42a5-ae70-ace8ce8c4e24,723915.85,723915.85,0.0,0.0,0.0,39.45621,-77.96389,335.0,4,0
142b3411-a895-49c6-86c1-7f67cb47a4b3,723915.85,723915.85,0.0,156579.28,880495.13,42.35843,-71.05977,335.0,3,0
e129c7b6-62ba-40af-8f38-a09146487701,1495203.8,1495203.8,0.0,0.0,0.0,34.06635,-84.67837,335.0,4,0
74141c8e-c30a-4bb7-8239-762f62ba9d31,1495203.8,1495203.8,0.0,0.0,1495203.8,42.55308,-87.93341,335.0,3,0
09f5d4af-a388-4b05-aac6-c08aa5816b78,964388.1,964388.1,0.0,0.0,0.0,34.95303,-120.43572,336.0,4,0
f286c5c0-ee27-48b6-b10f-dd11baab494d,964388.1,964388.1,0.0,572484.42,1536872.53,35.88264,-80.08199,336.0,3,0
03979237-a3fe-4bc9-b345-8205091d7691,170038.31,170038.31,0.0,0.0,0.0,26.2173,-80.22588,336.0,4,0
6126079e-f9fc-435e-a220-31580b092d33,170038.31,170038.31,0.0,88268.89,258307.2,41.75338,-86.11084,336.0,3,0
bc23b0d7-4f48-437c-9b10-634ed54d5340,1950022.93,1950022.93,0.0,0.0,0.0,41.6764,-91.58045,336.0,4,0
a139072a-047c-4dcb-9dbe-bcae2df861b0,1950022.93,1950022.93,0.0,0.0,1950022.93,42.24113,-88.3162,336.0,3,0
088c5bb1-d359-4960-95ca-dac0cc7c8900,38115.0,38115.0,0.0,0.0,0.0,46.32374,-120.00865,336.0,4,0
047dd4b2-e29a-4695-8f14-411374846739,38115.0,38115.0,0.0,190197.12,228312.12,42.93369,-72.27814,336.0,3,0
8c3fbb13-4731-4ab0-9fd9-886e15edde6d,5903457.39,5903457.39,0.0,0.0,0.0,41.6764,-91.58045,336.0,4,0
fdf56806-1a60-45e0-9a5b-c63507565f0d,5903457.39,5903457.39,0.0,25879.97,5929337.36,33.92946,-116.97725,336.0,3,0
febd1c69-fb78-4f04-909e-8b7011d32fe5,9207.38,9207.38,0.0,0.0,0.0,41.54566,-71.29144,336.0,4,0
d20fe541-b159-48a1-9d2f-6e491233a65b,9207.38,9207.38,0.0,0.0,9207.38,33.45122,-86.99666,336.0,3,0
40265ef4-21f2-401d-8a19-f076e78aad9a,786573.0,786573.0,0.0,0.0,0.0,40.81,-73.9625,336.0,4,0
9f8fd9f7-da67-4ed9-a5e0-6f5c4bceed13,786573.0,786573.0,0.0,0.0,786573.0,26.2173,-80.22588,336.0,3,0
1c1264ea-bb99-428e-98be-a23d11059866,205129.12,205129.12,0.0,0.0,0.0,28.54944,-81.77285,336.0,4,0
2d9efd97-a6a9-4d88-95d7-d59f674f4cbf,205129.12,205129.12,0.0,480559.02,685688.15,34.09611,-118.10583,336.0,3,0
981126fd-0d0f-4ad2-87f2-f02923bc15e3,15560.34,15560.34,0.0,0.0,0.0,36.91023,-121.75689,336.0,4,0
ef6b0732-64fc-4572-b2ab-86c44eba8c4e,15560.34,15560.34,0.0,1013358.63,1028918.97,35.05266,-78.87836,336.0,3,0
dbeba460-79ea-44ea-83ae-63bae972ec9b,505580.22,505580.22,0.0,0.0,0.0,41.57721,-93.71133,337.0,4,0
fc023c0c-fbc1-4cd0-a9d0-3709728e756a,505580.22,505580.22,0.0,18262.25,523842.47,28.90054,-81.26367,337.0,3,0
a1c832f1-b520-49c8-a137-2256defa1683,88748.63,88748.63,0.0,0.0,0.0,30.5427,-97.54667,337.0,4,0
25b37098-6179-4893-a143-ac94da637fa2,88748.63,88748.63,0.0,664794.37,753543.0,36.20829,-115.98391,337.0,3,0
cf2f40e9-fe04-4af2-9809-1ffc017084f3,623152.72,623152.72,0.0,0.0,0.0,33.45122,-86.99666,337.0,4,0
c8ba2f4e-2333-408a-89bb-c8546527df3f,623152.72,623152.72,0.0,847223.26,1470375.97,41.9001,-71.08977,337.0,3,0
ea640632-6a3b-496e-9870-f267296e2bc6,46073.56,46073.56,0.0,0.0,0.0,39.08367,-84.50855,337.0,4,0
2226b618-8cf8-40e9-9e49-6c366d3a1675,46073.56,46073.56,0.0,1962.98,48036.54,39.33427,-76.43941,337.0,3,0
a87ce2e0-5bd7-49a5-8510-8d4e3859d51f,658637.38,658637.38,0.0,0.0,0.0,32.9156,-117.14392,337.0,4,0
758e3e4a-3261-4d1d-911a-11c6279527eb,658637.38,658637.38,0.0,0.0,658637.38,32.35126,-95.30106,337.0,3,0
0ea59c65-8b83-4793-ba1e-9118cfc3b9b3,119443.3,119443.3,0.0,0.0,0.0,40.56754,-89.64066,338.0,4,0
bc370230-4828-4ed4-8fce-b56e40b73c8e,119443.3,119443.3,0.0,890204.05,1009647.35,41.27621,-72.86843,338.0,3,0
91fc37f1-b7be-4cd1-bf1c-eaa6c6aab184,143340.15,143340.15,0.0,0.0,0.0,42.93369,-72.27814,338.0,4,0
28092be4-9ed1-4b1c-96f2-68e73840f0fd,143340.15,143340.15,0.0,459383.83,602723.98,42.93369,-72.27814,338.0,3,0
a5a39f0c-5e9f-4252-a88b-271c54ff30a8,343177.04,343177.04,0.0,0.0,0.0,37.73604,-120.93549,339.0,4,0
86f048ce-9eea-478a-b703-404b237a3784,343177.04,343177.04,0.0,0.0,343177.04,41.54566,-71.29144,339.0,3,0
e3f0fe0e-7037-4aed-a5f4-6ca4e415a5e1,164382.72,164382.72,0.0,0.0,0.0,41.57721,-93.71133,339.0,4,0
18660f77-a70b-4cfb-958b-aee3bb9d5565,164382.72,164382.72,0.0,445530.63,609913.36,32.52515,-93.75018,339.0,3,0
434031e9-2e27-42e8-b5d8-1d2e6baf8539,6515.64,6515.64,0.0,0.0,0.0,37.52487,-77.55777,339.0,4,0
b3bb18f4-f95a-443b-a2bd-416cffef7275,6515.64,6515.64,0.0,15607.94,22123.59,41.75338,-86.11084,339.0,3,0
fdaccae6-693b-4e80-afbd-aa1d935c2ade,373531.87,373531.87,0.0,0.0,0.0,40.82232,-74.15987,339.0,4,0
683392e0-2a43-46f3-a521-8dd8fa654f98,1532281.61,1532281.61,0.0,0.0,0.0,45.53929,-122.38731,339.0,4,0
c1e0c6a2-8532-4d9f-9c60-a4eb1716beca,92145.4,92145.4,0.0,0.0,0.0,32.42067,-104.22884,340.0,4,0
b6e21647-66d8-46b4-afd8-53a05e23a5fc,92145.4,92145.4,0.0,388798.48,480943.88,41.8542,-87.66561,340.0,3,0
1eb7bd3f-17ba-4be0-b7b2-c5d775231016,26478.48,26478.48,0.0,0.0,0.0,39.45621,-77.96389,340.0,4,0
e4936a63-1154-4f47-b0f2-17bb5bbf22ff,26478.48,26478.48,0.0,403400.86,429879.34,34.09668,-117.71978,340.0,3,0
618029c9-a3d1-4467-b47d-883bbeb74a41,4896179.38,4896179.38,0.0,0.0,0.0,41.54566,-71.29144,340.0,4,0
6594bbf1-f57f-4583-a6c3-20f96a2db688,4896179.38,4896179.38,0.0,462959.29,5359138.67,40.94065,-73.99681,340.0,3,0
6e23ead4-c779-401e-bcfe-a82367c871ee,596127.11,596127.11,0.0,0.0,0.0,40.24537,-75.64963,340.0,4,0
aaff7985-7c70-4821-8636-141db751e375,596127.11,596127.11,0.0,0.0,596127.11,33.54428,-84.23381,340.0,3,0
9820ea0c-edde-45d2-98f1-21780015afef,4677358.76,4677358.76,0.0,0.0,0.0,38.54491,-121.74052,340.0,4,0
2e72dc59-9b3a-49a5-bfb2-d3dc78898cc0,4677358.76,4677358.76,0.0,0.0,4677358.76,41.80753,-87.65644,340.0,3,0
2adefb63-0823-4ecb-a229-e03affe43c0b,127528.92,127528.92,0.0,0.0,0.0,40.63316,-74.13653,341.0,4,0
083678a7-25e3-476f-ac6f-71d8024ad809,127528.92,127528.92,0.0,0.0,127528.92,40.56754,-89.64066,341.0,3,0
4907f534-6f0b-44f7-81db-d41e21fad653,357824.01,357824.01,0.0,0.0,0.0,40.94065,-73.99681,341.0,4,0
fd6be86f-061c-4996-bdef-44ed5f0771d7,357824.01,357824.01,0.0,158077.81,515901.82,33.44872,-86.78777,341.0,3,0
0fe9a261-8b7e-41ad-bc16-c6138295eb58,3011102.29,3011102.29,0.0,0.0,0.0,33.95015,-118.03917,341.0,4,0
a8851d23-a012-4943-9dfa-14547ad13127,3011102.29,3011102.29,0.0,1925102.87,4936205.15,40.63316,-74.13653,341.0,3,0
228e9b0a-a4d0-4bfa-a8c5-7a25ec8c713d,929787.24,929787.24,0.0,0.0,0.0,20.88953,-156.47432,341.0,4,0
04d7d66e-02ec-474d-8765-a63b07594d53,929787.24,929787.24,0.0,8148960.26,9078747.5,37.52487,-77.55777,341.0,3,0
43835616-a2a5-4e71-9d77-fab6446fddef,414394.38,414394.38,0.0,0.0,0.0,41.54566,-71.29144,341.0,4,0
abf28576-0103-4549-9b10-9af036f7514f,414394.38,414394.38,0.0,900092.02,1314486.4,38.17492,-122.2608,341.0,3,0
6e50147c-7803-477e-b9bf-689945802242,253261.36,253261.36,0.0,0.0,0.0,38.96372,-76.99081,342.0,4,0
f94a22e6-9502-40fd-9392-033f59ba3e5d,253261.36,253261.36,0.0,0.0,253261.36,20.88953,-156.47432,342.0,3,0
51034a90-734d-4f54-9796-928c29150c9e,22402.21,22402.21,0.0,192795.07,215197.27,35.88264,-80.08199,342.0,3,0
66d3d2ca-a84e-48c7-9bb9-f531426651af,127018.14,127018.14,0.0,0.0,0.0,42.97086,-82.42491,342.0,4,0
bf3a359f-2f7d-423f-a5c7-813f4b470b06,127018.14,127018.14,0.0,0.0,127018.14,38.91817,-78.19444,342.0,3,0
9bab898a-c275-4817-94ba-4de226de62dd,114308.2,114308.2,0.0,0.0,0.0,38.91817,-78.19444,342.0,4,0
dba5a000-28ed-4b5d-90e6-f2a1a910b652,114308.2,114308.2,0.0,0.0,114308.2,45.53929,-122.38731,342.0,3,0
cd910e75-561a-4551-b7c8-2f66584ffd5d,348952.97,348952.97,0.0,0.0,0.0,38.91817,-78.19444,342.0,4,0
35e6a98e-5854-4871-8271-8921ed934b86,348952.97,348952.97,0.0,203323.19,552276.17,34.77453,-96.67834,342.0,3,0
da5677e8-fba8-4fe0-9fbf-4235fd6c6997,549159.68,549159.68,0.0,0.0,0.0,44.27804,-88.27205,342.0,4,0
91e6ef9e-bb9b-44a4-b399-fa933c3d4693,549159.68,549159.68,0.0,5479220.09,6028379.77,43.1009,-75.23266,342.0,3,0
fc8ce072-e74c-4cec-a4af-28bd9b970b01,21279.19,21279.19,0.0,0.0,0.0,34.09611,-118.10583,342.0,4,0
d6e35477-a41d-4a0e-a7cd-6f565b742ceb,21279.19,21279.19,0.0,2205.4,23484.59,33.03699,-117.29198,342.0,3,0
a628cef0-3fea-4b0e-8131-54ab27f1e36e,540530.08,540530.08,0.0,0.0,0.0,47.80527,-122.24064,343.0,4,0
07584c73-ca02-4a69-ae3a-a85e48e83545,540530.08,540530.08,0.0,3707887.19,4248417.27,35.74788,-95.36969,343.0,3,0
2ba4696d-f580-41e9-b662-d821bba5366c,101013.32,101013.32,0.0,0.0,0.0,29.65163,-82.32483,343.0,4,0
579a6ef3-055d-4e3c-882d-3c3430d03844,101013.32,101013.32,0.0,0.0,101013.32,32.5007,-94.74049,343.0,3,0
954e9f3d-3f10-4f6f-b18c-e053b2c76983,802417.45,802417.45,0.0,0.0,0.0,27.71809,-82.35176,343.0,4,0
ab586144-1819-43ed-8084-ed04336bf956,802417.45,802417.45,0.0,49645.31,852062.77,33.72255,-116.37697,343.0,3,0
1235db44-9399-4720-ba35-9f39b1b48b6c,59829.03,59829.03,0.0,0.0,0.0,29.53885,-95.44744,343.0,4,0
2375e2e9-46f8-40a5-8e81-885edb441eb2,59829.03,59829.03,0.0,0.0,59829.03,41.50343,-74.01042,343.0,3,0
